0,7630ee924e6c-Hudep2_ATAC,35787a79304d-Hudep2_D3_merged_CTCF.all,44c76ccadce7-Hudep2_BCL11A,b0983cdb936b-Hudep2_D0_GATA1.all,38099f37f895-HUDEP2_LRF_CHIP,f953767675a6-Hudep2_D3_merged_GATA1.all,3e5c21726168-Hudep2_D3_merged_KLF1.all,b775685959b2-Hudep2_D3_merged_LDB1.all,eeb28b893ba0-Hudep2_D3_merged_TAL1.all
chr2:58958137-58958138,26.4255,1.7358200000000001,3.0461,6.28014,8.39894,2.55851,4.67553,4.56206,2.29255
chr2:58958138-58958139,26.2961,1.72695,3.05496,6.26773,8.40248,2.55674,4.663119999999999,4.54965,2.29787
chr2:58958150-58958151,24.7429,1.62057,3.16135,6.11879,8.445039999999999,2.53546,4.5141800000000005,4.40071,2.3617
chr2:58958151-58958152,24.6135,1.6117,3.17021,6.106380000000001,8.44858,2.53369,4.50177,4.3883,2.36702
chr2:58958152-58958153,24.484,1.60284,3.17908,6.09397,8.45213,2.53191,4.48936,4.37589,2.3723400000000003
chr2:58958153-58958154,24.3546,1.59397,3.18794,6.08156,8.45567,2.5301400000000003,4.47695,4.36348,2.3776599999999997
chr2:58958748-58958749,259.436,3.8209199999999996,4.0266,22.1312,11.8351,9.54433,8.7039,5.36702,3.11702
chr2:58958766-58958767,273.096,3.7890099999999998,3.70745,22.961,12.1223,9.64007,8.38475,5.46277,3.21277
chr2:58958788-58958789,274.902,3.6383,3.4131199999999997,23.2092,12.3298,9.645389999999999,8.010639999999999,5.6117,3.3138300000000003
chr2:58985336-58985337,375.725,11.4752,21.3085,20.8883,24.8936,59.078,15.4681,21.9149,27.5426
chr2:58989473-58989474,179.38299999999998,49.945,2.64007,5.64539,13.9167,2.71809,12.672,5.45745,5.91667
chr2:58989474-58989475,179.85299999999998,50.078,2.64894,5.65603,13.9131,2.73936,12.6755,5.4805,5.91844
chr2:58989475-58989476,180.32299999999998,50.211000000000006,2.6578,5.66667,13.9096,2.76064,12.6791,5.50355,5.92021
chr2:58989567-58989568,175.15400000000002,54.9078,4.25355,6.52128,14.1294,4.39539,11.078,8.14362,5.62057
chr2:58989576-58989577,169.644,54.3121,4.35993,6.51064,14.1773,4.4273,10.8014,8.28191,5.5727
chr2:58989579-58989580,167.601,54.0674,4.38652,6.5,14.1933,4.4273,10.710999999999999,8.313830000000001,5.5567400000000005
chr2:59119304-59119305,28.7979,4.11348,3.4273,3.3617,6.709219999999999,3.22872,1.9680900000000001,3.3156,3.19326
chr2:59119305-59119306,28.9362,4.1028400000000005,3.43085,3.3829800000000003,6.71277,3.24113,1.9645400000000002,3.2943300000000004,3.1968099999999997
chr2:59119309-59119310,29.4894,4.0602800000000006,3.44504,3.46809,6.72695,3.2907800000000003,1.95035,3.20922,3.2109900000000002
chr2:59119310-59119311,29.6277,4.04965,3.44858,3.48936,6.7305,3.3031900000000003,1.94681,3.18794,3.21454
chr2:59119311-59119312,29.766,4.03901,3.4521300000000004,3.51064,6.734039999999999,3.3156,1.9432599999999998,3.16667,3.21809
chr2:59128039-59128040,6.97163,2.1773,1.94504,2.46809,5.34574,2.36879,4.92376,5.48936,0.9148940000000001
chr2:59128041-59128042,6.98227,2.1773,1.94858,2.45035,5.32447,2.38298,4.85993,5.44681,0.9042549999999999
chr2:59128074-59128075,7.108160000000001,2.17021,2.0070900000000003,2.16489,5.00177,2.58865,3.8422,4.75887,0.75
chr2:59128075-59128076,7.10106,2.1684400000000004,2.00887,2.1578,4.99823,2.58865,3.81915,4.74113,0.75
chr2:59252460-59252461,80.5887,68.6206,1.53369,5.08511,12.015999999999998,2.57092,6.25887,7.2393600000000005,3.56028
chr2:59252462-59252463,81.727,68.9823,1.53014,5.07447,12.0904,2.55674,6.2766,7.1897199999999994,3.5709199999999996
chr2:59261405-59261406,32.2979,3.6861699999999997,2.89362,9.92908,6.5,28.5993,9.50887,13.8777,11.4379
chr2:59261407-59261408,32.7943,3.74645,2.95745,9.97518,6.47518,28.726999999999997,9.5195,13.977,11.5798
chr2:59261409-59261410,33.2908,3.80674,3.02128,10.0213,6.45035,28.8546,9.53014,14.0762,11.7216
chr2:59262119-59262120,261.443,7.404260000000001,31.4734,12.2358,15.234000000000002,22.1862,17.1489,14.4468,10.0035
chr2:59262121-59262122,263.22900000000004,7.47695,31.6152,12.2535,15.273,22.2713,17.2642,14.5177,10.0053
chr2:59262181-59262182,282.457,9.65071,30.8528,11.9982,16.2624,22.8333,20.1099,15.2996,9.94858
chr2:59262182-59262183,281.853,9.67021,30.734,11.977,16.273,22.8103,20.1294,15.2801,9.946810000000001
chr2:59262183-59262184,281.248,9.68972,30.6152,11.9557,16.2837,22.7872,20.1489,15.2606,9.945039999999999
chr2:59262200-59262201,270.97,10.0213,28.5957,11.594000000000001,16.4645,22.3954,20.4805,14.9291,9.91489
chr2:59311575-59311576,330.246,7.6684399999999995,1.47695,52.2145,27.1862,49.2465,38.7145,17.8209,23.5106
chr2:59311583-59311584,351.13300000000004,7.625889999999999,1.56915,53.2996,27.484,51.1897,39.5727,18.1968,24.0355
chr2:59311584-59311585,354.32800000000003,7.61702,1.59043,53.4645,27.5248,51.4734,39.6968,18.2624,24.1135
chr2:59311639-59311640,518.252,7.02305,3.0195,61.7695,29.3777,65.6277,45.788999999999994,22.1773,28.0
chr2:59311654-59311655,559.076,6.7305,3.63121,63.7908,29.6436,68.9787,47.172,23.6933,28.8511
chr2:59311655-59311656,561.798,6.71099,3.67199,63.9255,29.6613,69.2021,47.2642,23.7943,28.9078
chr2:59311661-59311662,578.128,6.59397,3.91667,64.734,29.7677,70.5426,47.8174,24.4007,29.2482
chr2:59311684-59311685,619.741,6.143619999999999,4.75709,66.9397,29.8723,74.078,49.2908,26.4734,30.1152
chr2:59311685-59311686,620.5,6.12057,4.79433,66.9947,29.8582,74.1755,49.3333,26.5656,30.1418
chr2:59311691-59311692,625.053,5.98227,5.01773,67.3245,29.773000000000003,74.7606,49.5887,27.1188,30.3014
chr2:59311693-59311694,626.571,5.93617,5.0922,67.4344,29.7447,74.9557,49.6738,27.3032,30.3546
chr2:59311695-59311696,628.089,5.89007,5.16667,67.5443,29.7163,75.1507,49.7589,27.4876,30.4078
chr2:59324276-59324277,24.0532,4.63475,0.650709,4.18262,10.4113,9.50532,5.04255,5.75,7.08865
chr2:59324277-59324278,24.0727,4.61702,0.648936,4.19149,10.4007,9.50355,5.07092,5.755319999999999,7.09397
chr2:59324279-59324280,24.1117,4.58156,0.6453899999999999,4.209219999999999,10.3794,9.5,5.12766,5.76596,7.104610000000001
chr2:59324280-59324281,24.0957,4.56738,0.650709,4.22695,10.3599,9.489360000000001,5.1595699999999995,5.77837,7.1117
chr2:59324281-59324282,24.0798,4.55319,0.656028,4.244680000000001,10.3404,9.47872,5.19149,5.790780000000001,7.11879
chr2:59324283-59324284,24.0479,4.52482,0.666667,4.28014,10.3014,9.45745,5.255319999999999,5.8156,7.13298
chr2:59324307-59324308,23.6649,4.1844,0.794326,4.70567,9.83333,9.20213,6.02128,6.11348,7.30319
chr2:59324308-59324309,23.6489,4.17021,0.7996449999999999,4.7234,9.813830000000001,9.19149,6.05319,6.12589,7.3102800000000006
chr2:59404045-59404046,96.9486,41.4043,3.13298,0.8918440000000001,10.7004,3.26241,3.06028,7.487589999999999,3.96454
chr2:59404052-59404053,100.61,41.9007,3.1205700000000003,0.978723,10.5018,3.29965,3.04787,7.47518,4.1010599999999995
chr2:59404092-59404093,112.56,42.5975,3.0727,1.52837,9.62411,3.48936,2.93794,7.25,4.77837
chr2:59404094-59404095,112.59899999999999,42.4911,3.0727,1.5638299999999998,9.5922,3.49645,2.93085,7.22518,4.81383
chr2:59404101-59404102,112.736,42.1188,3.0727,1.6879400000000002,9.4805,3.5212800000000004,2.90603,7.1383,4.93794
chr2:59404103-59404104,112.775,42.0124,3.0727,1.7234,9.44858,3.52837,2.89894,7.11348,4.9734
chr2:59409544-59409545,82.5656,40.9326,3.20922,7.27128,9.50709,0.8918440000000001,3.85284,5.79965,4.54433
chr2:59409579-59409580,99.1844,45.7855,3.1453900000000004,7.12943,10.4184,1.01596,4.209219999999999,4.97695,5.59574
chr2:59529104-59529105,103.902,20.6862,0.8670209999999999,4.13652,15.6152,2.32979,3.5478699999999996,3.6684400000000004,5.47872
chr2:59529130-59529131,111.77799999999999,21.9433,0.824468,4.26241,16.0355,2.62411,3.92021,4.40071,5.89007
chr2:59529139-59529140,111.18799999999999,22.2465,0.840426,4.2305,16.0674,2.65603,4.07979,4.75177,5.92199
chr2:59529176-59529177,107.665,23.3652,0.916667,4.07801,16.1667,2.75532,4.68262,6.13121,6.01064
chr2:59529183-59529184,104.814,23.4025,0.9485819999999999,4.00709,16.1755,2.7216299999999998,4.7234,6.32979,5.96454
chr2:59802547-59802548,5.143619999999999,2.1985799999999998,2.21277,1.95213,3.7092199999999997,3.62943,2.65957,4.5141800000000005,0.10461
chr2:59812259-59812260,26.671999999999997,13.8848,1.12057,3.34752,7.20567,0.6453899999999999,1.81028,4.12411,1.10461
chr2:59812263-59812264,27.4379,14.1472,1.03546,3.39716,7.24823,0.6453899999999999,1.76773,4.11702,1.1400700000000001
chr2:60386867-60386868,7.97163,3.4131199999999997,1.34397,0.81383,4.07801,4.78014,2.16667,6.48759,2.6205700000000003
chr2:60386874-60386875,7.856380000000001,3.33511,1.33156,0.753546,4.07979,4.82979,2.1684400000000004,6.58333,2.58333
chr2:60386884-60386885,7.5815600000000005,3.24645,1.3138299999999998,0.673759,4.14184,4.79433,2.19504,6.654260000000001,2.49468
chr2:60386955-60386956,5.1578,2.8492900000000003,1.25,0.16844,5.26596,3.8883,2.38475,6.28901,1.5992899999999999
chr2:60386957-60386958,5.0904300000000005,2.84574,1.25,0.157801,5.3156,3.8492900000000003,2.3883,6.25355,1.57092
chr2:60386961-60386962,4.95567,2.83865,1.25,0.136525,5.41489,3.7712800000000004,2.3953900000000004,6.18262,1.5141799999999999
chr2:60386971-60386972,4.63298,2.8244700000000003,1.25,0.0868794,5.66135,3.57447,2.41312,6.00177,1.37411
chr2:60386983-60386984,4.40603,2.85993,1.2641799999999999,0.07269500000000001,5.959219999999999,3.3262400000000003,2.4273,5.6897199999999994,1.23936
chr2:60539944-60539945,13.8351,3.0922,1.4219899999999999,4.32801,4.30851,9.23227,2.41489,2.79433,2.9840400000000002
chr2:60539948-60539949,14.1684,3.1276599999999997,1.47872,4.32092,4.3156,9.25355,2.45035,2.82979,3.03369
chr2:60539962-60539963,15.3351,3.25177,1.6773,4.2961,4.3404300000000005,9.32801,2.5744700000000003,2.9539,3.20745
chr2:60539992-60539993,16.7074,3.3315599999999996,2.00887,4.11879,4.25355,9.10816,2.76241,3.3670199999999997,3.41667
chr2:60539994-60539995,16.7571,3.32801,2.0301400000000003,4.1010599999999995,4.24291,9.0727,2.77305,3.40248,3.4237599999999997
chr2:60540002-60540003,16.9557,3.3138300000000003,2.11525,4.03014,4.20035,8.93085,2.8156,3.5443300000000004,3.4521300000000004
chr2:60540003-60540004,16.9805,3.31206,2.12589,4.02128,4.1950400000000005,8.91312,2.82092,3.56206,3.4556699999999996
chr2:60540004-60540005,17.0053,3.31028,2.13652,4.01241,4.1897199999999994,8.895389999999999,2.8262400000000003,3.57979,3.4592199999999997
chr2:60540018-60540019,17.3528,3.28546,2.28546,3.8883,4.11525,8.647160000000001,2.9007099999999997,3.82801,3.5088699999999995
chr2:60562921-60562922,6.086880000000001,1.48759,1.32447,3.5248199999999996,6.783689999999999,3.5904300000000005,2.60106,3.01418,0.560284
chr2:60562923-60562924,6.08333,1.49468,1.3280100000000001,3.55674,6.755319999999999,3.5939699999999997,2.59397,3.01064,0.567376
chr2:60611474-60611475,19.2518,3.4184400000000004,0.159574,4.33511,8.668439999999999,6.25887,6.77128,8.09752,1.9893599999999998
chr2:60611507-60611508,20.516,3.4273,0.37588699999999997,4.42021,8.379430000000001,5.8528400000000005,6.0727,7.74113,2.26418
chr2:60611521-60611522,21.0071,3.42553,0.475177,4.4397199999999994,8.22872,5.652480000000001,5.75,7.56383,2.3883
chr2:60611531-60611532,20.9965,3.40426,0.553191,4.39007,8.07979,5.47872,5.49823,7.3723399999999994,2.4840400000000002
chr2:60611532-60611533,20.9628,3.4007099999999997,0.56383,4.37943,8.054960000000001,5.45567,5.46454,7.3404300000000005,2.49645
chr2:60611533-60611534,20.9291,3.39716,0.574468,4.36879,8.03014,5.43262,5.43085,7.308510000000001,2.50887
chr2:60611537-60611538,20.7943,3.3829800000000003,0.617021,4.32624,7.93085,5.3404300000000005,5.2961,7.18085,2.55851
chr2:60611544-60611545,20.5585,3.35816,0.691489,4.25177,7.75709,5.17908,5.0602800000000006,6.95745,2.6453900000000004
chr2:60611545-60611546,20.5248,3.3546099999999996,0.702128,4.24113,7.73227,5.15603,5.0266,6.92553,2.6578
chr2:60611547-60611548,20.4574,3.34752,0.723404,4.21986,7.68262,5.10993,4.959219999999999,6.8617,2.68262
chr2:60643498-60643499,16.5355,3.7287199999999996,0.0,2.3227,3.72695,2.18794,2.7340400000000002,4.60993,2.3156
chr2:60643502-60643503,16.4362,3.7429099999999997,0.0,2.3227,3.64894,2.15957,2.7766,4.55319,2.3227
chr2:60643503-60643504,16.4113,3.74645,0.0,2.3227,3.62943,2.1524799999999997,2.78723,4.53901,2.3244700000000003
chr2:60643504-60643505,16.3865,3.75,0.0,2.3227,3.6099300000000003,2.1453900000000004,2.79787,4.52482,2.3262400000000003
chr2:60643508-60643509,16.2872,3.76418,0.0,2.3227,3.53191,2.11702,2.84043,4.46809,2.33333
chr2:60643510-60643511,16.2376,3.7712800000000004,0.0,2.3227,3.4929099999999997,2.10284,2.8617,4.4397199999999994,2.33688
chr2:60643511-60643512,16.2128,3.7748199999999996,0.0,2.3227,3.4734,2.09574,2.8723400000000003,4.42553,2.33865
chr2:60643549-60643550,13.8723,4.03191,0.070922,2.40957,2.88298,1.8422,3.10284,3.8829800000000003,2.21631
chr2:60666802-60666803,318.443,30.5177,5.17199,4.551419999999999,33.3067,8.852839999999999,9.92199,8.00177,3.9698599999999997
chr2:60666803-60666804,318.459,30.6028,5.1844,4.5656,33.3121,8.881210000000001,9.89894,8.010639999999999,3.9805
chr2:60666804-60666805,318.475,30.6879,5.19681,4.57979,33.3174,8.90957,9.87589,8.0195,3.9911300000000005
chr2:60666818-60666819,318.699,31.8794,5.37057,4.77837,33.3918,9.30674,9.553189999999999,8.14362,4.14007
chr2:60666995-60666996,148.012,24.0762,3.46277,5.87943,28.2713,11.5691,4.52837,8.42021,5.41135
chr2:60666999-60667000,144.665,23.6933,3.38475,5.9078,28.0869,11.633,4.50709,8.462769999999999,5.4397199999999994
chr2:60667000-60667001,143.828,23.5975,3.36525,5.91489,28.0408,11.6489,4.50177,8.4734,5.44681
chr2:60667002-60667003,142.154,23.406,3.3262400000000003,5.92908,27.9486,11.6809,4.49113,8.49468,5.46099
chr2:60667004-60667005,140.48,23.2145,3.28723,5.9432599999999995,27.8564,11.7128,4.4805,8.51596,5.47518
chr2:60667008-60667009,137.13299999999998,22.8316,3.20922,5.97163,27.671999999999997,11.7766,4.459219999999999,8.55851,5.50355
chr2:60690674-60690675,11.7128,3.66489,0.666667,4.75887,6.9397199999999994,0.902482,7.755319999999999,3.41489,3.01064
chr2:60690675-60690676,11.6738,3.6737599999999997,0.671986,4.75709,6.91489,0.9042549999999999,7.7766,3.4237599999999997,3.00532
chr2:60700931-60700932,31.4982,3.23936,4.08511,4.15071,4.94681,5.79787,6.15071,8.054960000000001,3.64184
chr2:60700935-60700936,30.7606,3.21809,4.02837,4.17908,4.90426,5.74823,6.12943,8.0195,3.63475
chr2:60717751-60717752,46.3706,6.673760000000001,2.94504,4.23936,8.21631,7.82447,6.3989400000000005,9.42553,5.6117
chr2:60717757-60717758,47.593999999999994,6.641839999999999,2.8705700000000003,4.19681,8.16312,8.313830000000001,6.494680000000001,9.37234,5.62234
chr2:60717765-60717766,49.2252,6.599289999999999,2.77128,4.14007,8.0922,8.96631,6.6223399999999994,9.30142,5.63652
chr2:60717780-60717781,50.9947,6.595739999999999,2.6223400000000003,4.05319,7.948580000000001,10.0195,6.81383,9.063830000000001,5.68794
chr2:60717781-60717782,51.0266,6.60284,2.61525,4.04965,7.94504,10.1223,6.829789999999999,9.03014,5.698580000000001
chr2:60718145-60718146,220.585,8.553189999999999,4.66667,8.49291,13.4468,45.7199,13.1011,14.3387,18.1135
chr2:60718146-60718147,221.64700000000002,8.576239999999999,4.69681,8.51418,13.4486,45.7358,13.1135,14.3493,18.1489
chr2:60718153-60718154,229.082,8.737589999999999,4.9078,8.66312,13.460999999999999,45.8475,13.2004,14.4238,18.3972
chr2:60722344-60722345,494.005,6.23936,12.1401,33.0993,62.9309,49.983999999999995,36.7128,28.0124,30.2092
chr2:60722346-60722347,498.718,6.2358199999999995,12.2677,33.2766,63.0372,50.4131,36.9397,28.2145,30.3688
chr2:60722356-60722357,522.2819999999999,6.21809,12.905999999999999,34.1631,63.5691,52.5585,38.0745,29.2252,31.1667
chr2:60722364-60722365,541.133,6.2039,13.4167,34.8723,63.9947,54.2748,38.9823,30.0337,31.805
chr2:60722402-60722403,594.553,5.88475,14.6082,36.0089,63.1223,59.0355,40.5993,32.3723,32.8138
chr2:60725556-60725557,962.3480000000001,6.31206,20.594,18.8121,49.656000000000006,54.8599,14.0496,15.75,26.0656
chr2:60725565-60725566,960.768,6.39184,20.4184,17.9982,49.7996,53.1365,14.0337,15.0957,25.8103
chr2:60725567-60725568,960.4169999999999,6.4095699999999995,20.3794,17.8174,49.8316,52.7535,14.0301,14.9504,25.7535
chr2:60725568-60725569,960.2410000000001,6.41844,20.3599,17.727,49.8475,52.5621,14.0284,14.8777,25.7252
chr2:60725588-60725589,933.832,6.691489999999999,19.539,16.4131,49.7996,49.3546,14.2801,13.9663,25.0142
chr2:60725623-60725624,859.7460000000001,7.16667,17.5071,13.9752,49.3812,43.1543,14.8227,12.5106,23.1844
chr2:60726108-60726109,33.3635,4.38298,0.978723,6.90603,16.6082,1.84752,8.787230000000001,6.599289999999999,2.21809
chr2:60726131-60726132,29.7855,4.54965,1.00355,6.937939999999999,15.7589,1.6329799999999999,8.07092,6.26596,2.29255
chr2:60731435-60731436,124.12100000000001,31.6507,1.4858200000000001,1.31206,11.1791,4.87766,9.313830000000001,5.86525,4.28901
chr2:60731439-60731440,126.07799999999999,32.3741,1.5141799999999999,1.3049600000000001,11.1152,4.8067400000000005,9.221630000000001,5.9858199999999995,4.3528400000000005
chr2:60731443-60731444,128.035,33.0975,1.54255,1.29787,11.0514,4.7358199999999995,9.129430000000001,6.106380000000001,4.41667
chr2:60731450-60731451,131.461,34.3635,1.5922,1.28546,10.9397,4.6117,8.96809,6.31738,4.52837
chr2:60731451-60731452,131.95,34.5443,1.5992899999999999,1.28369,10.9238,4.59397,8.945039999999999,6.347519999999999,4.54433
chr2:60731538-60731539,132.64700000000002,43.4344,1.8227,1.33865,9.57447,2.8014200000000002,6.874110000000001,8.56206,5.87766
chr2:60731548-60731549,126.566,43.3103,1.80496,1.33865,9.43262,2.58865,6.643619999999999,8.739360000000001,5.948580000000001
chr2:60733097-60733098,86.9273,6.1489400000000005,1.4361700000000002,7.84397,9.73582,15.3812,7.76773,8.24823,6.36879
chr2:60733105-60733106,93.0975,6.00709,1.4078,8.22695,9.962769999999999,15.8918,7.994680000000001,8.304960000000001,6.4397199999999994
chr2:60733135-60733136,111.68299999999999,5.49113,1.30142,9.460989999999999,10.7606,17.6578,8.7234,8.47518,6.59397
chr2:60733141-60733142,114.31,5.38475,1.28014,9.673760000000001,10.9096,17.9876,8.85106,8.50709,6.58333
chr2:60733145-60733146,116.06200000000001,5.31383,1.26596,9.8156,11.0089,18.2074,8.936169999999999,8.528369999999999,6.576239999999999
chr2:60733147-60733148,116.93799999999999,5.27837,1.2588700000000002,9.886519999999999,11.0585,18.3174,8.97872,8.539010000000001,6.5727
chr2:60733174-60733175,127.52799999999999,4.82801,1.1631200000000002,10.7589,11.6791,19.6879,9.50355,8.66135,6.51064
chr2:60733198-60733199,126.86200000000001,4.64007,1.0780100000000001,10.8635,11.9096,20.1241,9.54787,8.762410000000001,6.3156
chr2:60743596-60743597,19.7358,4.14184,0.9060280000000001,2.9468099999999997,8.69858,3.5053199999999998,9.19858,4.49291,3.7482300000000004
chr2:60743598-60743599,19.9025,4.08156,0.8882979999999999,2.96809,8.71631,3.4698599999999997,9.20213,4.51773,3.73759
chr2:60743599-60743600,19.9858,4.051419999999999,0.879433,2.97872,8.72518,3.4521300000000004,9.2039,4.53014,3.7322699999999998
chr2:60743600-60743601,20.0691,4.02128,0.870567,2.98936,8.73404,3.4344,9.20567,4.54255,3.72695
chr2:60743608-60743609,20.7358,3.7801400000000003,0.7996449999999999,3.0744700000000003,8.804960000000001,3.29255,9.21986,4.64184,3.6844
chr2:60743644-60743645,23.0071,2.89716,0.539007,3.41489,9.02305,2.64362,8.65071,5.0567400000000005,3.39716
chr2:60743655-60743656,23.6117,2.64362,0.46099300000000004,3.51241,9.081560000000001,2.42908,8.29965,5.1932599999999995,3.2801400000000003
chr2:60743674-60743675,24.5,2.24823,0.333333,3.6737599999999997,9.16135,2.07979,7.69326,5.41489,3.08511
chr2:60743690-60743691,24.7358,2.0301400000000003,0.248227,3.7677300000000002,9.21986,1.8918400000000002,7.104610000000001,5.57624,2.98227
chr2:60743693-60743694,24.7784,1.9875900000000002,0.23226999999999998,3.78369,9.23582,1.8599299999999999,6.987589999999999,5.60816,2.96631
chr2:60757874-60757875,221.81599999999997,3.89716,1.3138299999999998,3.57801,38.0408,7.83865,10.4645,5.06738,4.50177
chr2:60757889-60757890,245.761,4.24291,1.6329799999999999,3.4361699999999997,39.4415,7.7854600000000005,11.484000000000002,5.36879,4.43085
chr2:60757890-60757891,247.426,4.27128,1.65603,3.4273,39.5337,7.780139999999999,11.5585,5.393619999999999,4.42553
chr2:60757912-60757913,284.053,4.89539,2.16312,3.23227,41.5621,7.663119999999999,13.1968,5.9397199999999994,4.30851
chr2:60757942-60757943,310.69,5.89184,2.76064,3.2305,43.2128,7.280139999999999,14.9539,6.783689999999999,4.21099
chr2:60757991-60757992,311.262,7.75177,3.39184,3.6560300000000003,43.9025,6.23227,16.8227,8.354610000000001,4.18262
chr2:60763775-60763776,22.1489,6.59397,1.58865,2.58688,7.33511,1.57447,4.74823,4.24291,2.67021
chr2:60763802-60763803,23.1862,7.515960000000001,2.14184,2.96277,7.69681,1.23936,5.24645,3.8599300000000003,2.71809
chr2:60763819-60763820,23.8794,8.118789999999999,2.50355,3.2039,7.937939999999999,1.02837,5.57801,3.61879,2.74823
chr2:60763826-60763827,23.984,8.29255,2.60993,3.27128,8.01596,0.984043,5.6932599999999995,3.56206,2.75
chr2:60763829-60763830,24.016,8.3617,2.6524799999999997,3.2978699999999996,8.04787,0.9680850000000001,5.74113,3.5407800000000003,2.75
chr2:60763848-60763849,25.5993,8.79965,2.98936,3.5,8.38475,0.9680850000000001,6.1117,3.4060300000000003,2.71631
chr2:60763918-60763919,34.5922,9.52482,3.73582,3.9734,9.43972,1.5,6.913119999999999,3.25,2.86879
chr2:60763934-60763935,37.289,9.395389999999999,3.73936,4.0602800000000006,9.58333,1.7340400000000002,6.891839999999999,3.25,2.98936
chr2:60763982-60763983,46.4858,8.51773,3.42553,4.49645,9.83333,2.6117,6.48759,3.2340400000000002,3.59574
chr2:60773332-60773333,12.0337,6.290780000000001,1.0141799999999999,3.7039,8.418439999999999,1.95745,3.31206,6.32447,2.26418
chr2:60773339-60773340,12.4184,5.96809,0.9521280000000001,3.7287199999999996,8.28191,1.8953900000000001,3.28723,6.42376,2.16489
chr2:60773376-60773377,14.3032,4.36879,0.656028,3.83865,7.63475,1.5780100000000001,3.16667,6.9273,1.65071
chr2:60777594-60777595,573.672,77.3865,6.29965,9.9344,102.686,9.539010000000001,29.9255,7.68085,13.617
chr2:60777600-60777601,586.268,79.4397,6.49113,10.0408,104.61200000000001,9.57092,29.9574,7.6595699999999995,13.7128
chr2:60777604-60777605,594.665,80.8085,6.61879,10.1117,105.895,9.5922,29.9787,7.645389999999999,13.7766
chr2:60777655-60777656,652.663,93.2234,7.24113,10.6436,115.81700000000001,9.3227,29.3546,7.61879,13.555
chr2:60778050-60778051,402.004,15.9415,0.9946809999999999,8.331560000000001,85.8369,5.20745,27.9539,4.3510599999999995,3.66135
chr2:60778135-60778136,390.11,12.1578,0.384752,7.27837,78.0762,6.1932599999999995,25.4681,6.17199,4.0904300000000005
chr2:60779039-60779040,207.02,3.8315599999999996,1.47872,8.76596,52.9255,7.40603,21.6525,8.897160000000001,4.413119999999999
chr2:60779040-60779041,206.65400000000002,3.8599300000000003,1.4911299999999998,8.76596,52.8972,7.4095699999999995,21.6525,8.881210000000001,4.40603
chr2:60779041-60779042,206.28900000000002,3.8883,1.50355,8.76596,52.8688,7.413119999999999,21.6525,8.86525,4.3989400000000005
chr2:60779043-60779044,205.55900000000003,3.94504,1.52837,8.76596,52.8121,7.420210000000001,21.6525,8.83333,4.38475
chr2:60779289-60779290,53.093999999999994,7.854610000000001,4.24645,7.466310000000001,44.6773,6.25355,14.6223,5.62766,3.9946800000000002
chr2:60779295-60779296,51.5514,7.578010000000001,4.27837,7.402480000000001,44.2943,6.16844,14.4096,5.61702,4.12234
chr2:60779310-60779311,47.695,6.88652,4.35816,7.24291,43.3369,5.95567,13.8777,5.5904300000000005,4.44149
chr2:60780722-60780723,293.567,12.2571,9.74468,5.59929,75.9663,5.24291,23.8511,7.25,4.32624
chr2:60780726-60780727,302.546,12.2713,10.0496,5.698580000000001,76.484,5.22872,23.9858,7.391839999999999,4.33333
chr2:60780755-60780756,382.716,11.9131,12.5372,6.60284,79.961,5.21809,24.8245,8.512410000000001,4.38475
chr2:60780758-60780759,391.19,11.8706,12.7979,6.698580000000001,80.3174,5.21809,24.9096,8.629430000000001,4.39007
chr2:60780767-60780768,416.61,11.7429,13.5798,6.9858199999999995,81.3865,5.21809,25.1649,8.9805,4.40603
chr2:60780770-60780771,425.083,11.7004,13.8404,7.0815600000000005,81.7429,5.21809,25.25,9.09752,4.41135
chr2:60780781-60780782,443.869,11.4202,14.2624,7.312060000000001,82.0816,5.28546,25.2411,9.29078,4.42376
chr2:60781330-60781331,252.97299999999998,8.59574,7.875889999999999,7.734039999999999,36.3794,5.37766,11.8351,6.22518,4.698580000000001
chr2:60781331-60781332,252.90099999999998,8.62766,7.88121,7.74291,36.3954,5.38475,11.8138,6.24113,4.72872
chr2:60781453-60781454,248.613,12.4699,7.06915,7.72518,41.5266,4.75,11.8245,8.32447,7.6897199999999994
chr2:60781456-60781457,248.917,12.555,7.02128,7.7039,41.6915,4.69149,11.8883,8.3883,7.72163
chr2:60782264-60782265,507.95599999999996,63.9433,7.423760000000001,7.152480000000001,49.4965,9.3227,34.5851,14.4131,11.2766
chr2:60782353-60782354,714.301,71.1259,9.61525,9.27305,53.0479,11.7961,39.7748,15.8777,11.0621
chr2:60782354-60782355,715.7589999999999,71.0745,9.62411,9.304960000000001,53.0621,11.8209,39.7837,15.8901,11.0603
chr2:60782364-60782365,730.3330000000001,70.5603,9.712769999999999,9.62411,53.2039,12.0691,39.8723,16.0142,11.0426
chr2:60782365-60782366,731.791,70.5089,9.721630000000001,9.65603,53.2181,12.094000000000001,39.8812,16.0266,11.0408
chr2:60782751-60782752,243.303,16.5089,5.25887,6.7606399999999995,32.3457,7.078010000000001,19.1631,11.6046,7.4397199999999994
chr2:60783489-60783490,13.4947,9.03191,2.79255,6.0549599999999995,12.7801,5.49113,8.07447,8.84752,3.83333
chr2:60783499-60783500,14.0798,9.03191,2.7216299999999998,6.03723,12.9397,5.75709,8.37589,8.9539,3.95745
