0,c655c3e58ac1-Hudep2_ATAC,820f2a06d086-Hudep2_D3_merged_CTCF.all,52c524063ad4-Hudep2_BCL11A,49dee89111ad-Hudep2_D0_GATA1.all,f53857d6a34e-HUDEP2_LRF_CHIP,3585bd3a8e16-Hudep2_D3_merged_GATA1.all,db7b6ad5ffef-Hudep2_D3_merged_KLF1.all,ac9bf7966583-Hudep2_D3_merged_LDB1.all,eafaa21ce305-Hudep2_D3_merged_TAL1.all
chr2:58989567-58989568,189.324,57.7131,4.48361,6.893439999999999,14.1434,4.64344,11.5697,8.43033,5.60656
chr2:58989576-58989577,177.373,56.3607,4.66803,6.852460000000001,14.2459,4.65984,11.0328,8.651639999999999,5.5041
chr2:58989579-58989580,172.65200000000002,55.7951,4.729509999999999,6.82787,14.2828,4.65984,10.8238,8.72541,5.46721
chr2:59119304-59119305,30.0574,4.0696699999999995,3.39344,3.4672099999999997,6.893439999999999,3.5737699999999997,1.8565599999999998,3.2827900000000003,3.25
chr2:59119305-59119306,30.209,4.05738,3.3975400000000002,3.4877,6.897539999999999,3.59016,1.8524599999999998,3.2623,3.25
chr2:59119309-59119310,30.8156,4.0082,3.41393,3.56967,6.913930000000001,3.65574,1.83607,3.18033,3.25
chr2:59119310-59119311,30.9672,3.9959,3.4180300000000003,3.59016,6.91803,3.67213,1.83197,3.15984,3.25
chr2:59119311-59119312,31.1189,3.9836099999999997,3.42213,3.6106599999999998,6.92213,3.6885199999999996,1.82787,3.1393400000000002,3.25
chr2:59128039-59128040,7.413930000000001,2.25,1.91393,2.5041,5.16803,2.58197,4.92623,5.59016,0.75
chr2:59128041-59128042,7.4303300000000005,2.25,1.9303299999999999,2.47951,5.15984,2.59016,4.86885,5.549180000000001,0.75
chr2:59128074-59128075,7.57787,2.22951,2.18033,2.05328,5.0041,2.70492,3.7991800000000002,4.770490000000001,0.75
chr2:59128075-59128076,7.56148,2.2254099999999997,2.18443,2.03689,4.9959,2.70492,3.7459,4.729509999999999,0.75
chr2:59252460-59252461,83.959,71.2254,1.58197,5.163930000000001,12.0123,2.41393,6.0041,7.2418,3.25
chr2:59252462-59252463,85.2131,71.5779,1.5737700000000001,5.14754,12.0861,2.3975400000000002,6.02869,7.19262,3.25
chr2:59261405-59261406,34.1926,3.4877,2.63525,9.94262,6.7049199999999995,29.7582,9.64754,13.9754,11.7582
chr2:59261407-59261408,34.7172,3.52869,2.68443,9.967210000000001,6.68852,29.8975,9.65574,14.0574,11.8975
chr2:59261409-59261410,35.2418,3.56967,2.7336099999999997,9.9918,6.67213,30.0369,9.66393,14.1393,12.0369
chr2:59262119-59262120,267.46299999999997,7.299180000000001,32.7582,12.5697,14.9098,22.8238,16.9139,14.7541,10.4795
chr2:59262121-59262122,270.414,7.44672,32.9139,12.5861,14.9754,22.9549,17.1189,14.8689,10.5041
chr2:59262181-59262182,295.914,9.9959,31.8197,12.0533,16.5984,23.3074,20.7459,15.7541,9.85246
chr2:59262182-59262183,295.344,10.0164,31.7213,12.0369,16.6066,23.2705,20.7664,15.7336,9.840160000000001
chr2:59262183-59262184,294.775,10.0369,31.623,12.0205,16.6148,23.2336,20.7869,15.7131,9.827869999999999
chr2:59262200-59262201,285.09,10.3852,29.9508,11.7418,16.7541,22.6066,21.1352,15.3648,9.61885
chr2:59311575-59311576,316.635,7.725410000000001,0.954918,52.168,27.2664,48.9139,38.832,17.2582,23.1967
chr2:59311583-59311584,348.664,7.69262,1.0368899999999999,53.7787,27.7664,52.0,40.1844,17.7459,24.0328
chr2:59311584-59311585,351.533,7.68852,1.05738,53.9057,27.8033,52.25,40.2869,17.7992,24.1066
chr2:59311639-59311640,537.516,7.17213,2.90164,62.4549,29.8279,67.5205,46.5574,21.9713,28.6475
chr2:59311654-59311655,578.029,6.92623,3.57787,64.4836,30.0738,70.3484,47.7254,23.2623,29.5082
chr2:59311655-59311656,580.73,6.909839999999999,3.62295,64.6189,30.0902,70.5369,47.8033,23.3484,29.5656
chr2:59311661-59311662,596.934,6.81148,3.89344,65.4303,30.1885,71.668,48.2705,23.8648,29.9098
chr2:59311684-59311685,659.07,6.13115,5.1803300000000005,68.7377,30.3156,76.418,50.2418,26.9139,31.0
chr2:59311685-59311686,659.791,6.10656,5.20902,68.7869,30.3033,76.4959,50.2746,27.0082,31.0
chr2:59311691-59311692,664.1189999999999,5.95902,5.38115,69.082,30.2295,76.9631,50.4713,27.5738,31.0
chr2:59311693-59311694,665.561,5.90984,5.43852,69.1803,30.2049,77.1189,50.5369,27.7623,31.0
chr2:59311695-59311696,667.0039999999999,5.86066,5.4959,69.2787,30.1803,77.2746,50.6025,27.9508,31.0
chr2:59324276-59324277,24.6148,4.48361,0.356557,4.2582,10.623,9.67623,5.09836,5.586069999999999,7.04098
chr2:59324277-59324278,24.6598,4.44262,0.352459,4.27869,10.5984,9.672130000000001,5.163930000000001,5.59836,7.05328
chr2:59324279-59324280,24.75,4.36066,0.344262,4.3196699999999995,10.5492,9.66393,5.2950800000000005,5.62295,7.07787
chr2:59324280-59324281,24.7951,4.3196699999999995,0.34016399999999997,4.34016,10.5246,9.659839999999999,5.36066,5.63525,7.090160000000001
chr2:59324281-59324282,24.7992,4.30328,0.34836100000000003,4.34836,10.5041,9.651639999999999,5.39344,5.64754,7.0983600000000004
chr2:59324283-59324284,24.8074,4.270490000000001,0.364754,4.36475,10.4631,9.63525,5.45902,5.67213,7.11475
chr2:59324307-59324308,24.9057,3.87705,0.561475,4.56148,9.97131,9.43852,6.2459,5.96721,7.31148
chr2:59324308-59324309,24.9098,3.8606599999999998,0.5696720000000001,4.5696699999999995,9.95082,9.43033,6.27869,5.979509999999999,7.3196699999999995
chr2:59404045-59404046,102.029,42.9549,3.14344,0.819672,10.6107,3.21311,3.14344,7.606560000000001,4.0696699999999995
chr2:59404052-59404053,105.87299999999999,43.4139,3.11475,0.9057379999999999,10.4385,3.27049,3.11475,7.63525,4.15574
chr2:59404092-59404093,122.098,44.4016,3.0,1.5327899999999999,9.37295,3.59426,2.90574,7.467210000000001,4.78279
chr2:59404094-59404095,122.17200000000001,44.3279,3.0,1.55738,9.340160000000001,3.6024599999999998,2.8975400000000002,7.44262,4.80738
chr2:59404101-59404102,122.43,44.0697,3.0,1.6434400000000002,9.22541,3.63115,2.86885,7.356560000000001,4.89344
chr2:59404103-59404104,122.50399999999999,43.9959,3.0,1.66803,9.19262,3.6393400000000002,2.8606599999999998,7.33197,4.91803
chr2:59409544-59409545,86.0246,42.1434,3.5,7.647539999999999,9.81967,0.852459,3.80738,6.13525,4.71721
chr2:59409579-59409580,106.475,47.9631,3.33607,7.299180000000001,10.9672,1.0368899999999999,4.3196699999999995,4.94672,5.88525
chr2:59529104-59529105,109.775,20.9713,0.856557,4.2868900000000005,15.9303,2.43033,3.4672099999999997,3.3606599999999998,5.57377
chr2:59529130-59529131,120.029,22.5205,0.75,4.4549199999999995,16.25,2.79508,4.13525,4.40574,6.09016
chr2:59529139-59529140,119.439,22.7418,0.75,4.41803,16.25,2.83197,4.2459,4.7377,6.163930000000001
chr2:59529176-59529177,113.455,23.6803,0.807377,4.1803300000000005,16.2213,2.92623,4.7582,6.30328,6.35246
chr2:59529183-59529184,109.635,23.8074,0.8647540000000001,4.07787,16.1926,2.88525,4.86475,6.6516399999999996,6.270490000000001
chr2:59802547-59802548,5.32377,2.07377,2.29098,1.86475,3.75,3.86475,2.72951,4.479509999999999,0.0
chr2:59812259-59812260,28.0328,14.2869,1.01639,3.4918,7.40574,0.5,1.7582,4.25,0.913934
chr2:59812263-59812264,28.8361,14.5656,0.918033,3.5409800000000002,7.471310000000001,0.5,1.70902,4.25,0.930328
chr2:60386867-60386868,8.409839999999999,3.40984,1.30328,0.856557,4.0,4.75,2.19672,6.5368900000000005,2.60656
chr2:60386874-60386875,8.159839999999999,3.2827900000000003,1.27459,0.758197,4.020490000000001,4.770490000000001,2.2254099999999997,6.69262,2.52869
chr2:60386884-60386885,7.7582,3.12705,1.25,0.627049,4.06148,4.81148,2.25,6.87295,2.43852
chr2:60386955-60386956,4.92213,2.75,1.25,0.102459,4.9877,4.11475,2.3975400000000002,6.659839999999999,1.6598400000000002
chr2:60386957-60386958,4.84836,2.75,1.25,0.09426230000000001,5.02869,4.06557,2.40574,6.62705,1.62705
chr2:60386961-60386962,4.700819999999999,2.75,1.25,0.07786889999999999,5.11066,3.9672099999999997,2.42213,6.56148,1.56148
chr2:60386971-60386972,4.31557,2.7582,1.25,0.0368852,5.38115,3.67213,2.46311,6.33197,1.37295
chr2:60386983-60386984,3.88525,2.8073799999999998,1.25,0.0,5.95902,3.15574,2.5,5.79098,1.07787
chr2:60539944-60539945,14.4918,3.20492,1.45492,4.5,4.5,9.55738,2.45492,2.5573799999999998,3.0573799999999998
chr2:60539948-60539949,14.7705,3.2377,1.4877,4.5,4.5,9.60656,2.4877,2.60656,3.10656
chr2:60539962-60539963,15.7459,3.3524599999999998,1.60246,4.5,4.5,9.77869,2.6024599999999998,2.77869,3.27869
chr2:60539992-60539993,17.6598,3.5,2.0327900000000003,4.21721,4.31148,9.52869,2.84426,3.37705,3.59426
chr2:60539994-60539995,17.7172,3.5,2.0573799999999998,4.19262,4.2950800000000005,9.4877,2.8524599999999998,3.40984,3.6024599999999998
chr2:60540002-60540003,17.9467,3.5,2.15574,4.09426,4.229509999999999,9.32377,2.88525,3.5409800000000002,3.63525
chr2:60540003-60540004,17.9754,3.5,2.16803,4.08197,4.22131,9.30328,2.8893400000000002,3.55738,3.6393400000000002
chr2:60540004-60540005,18.0041,3.5,2.18033,4.0696699999999995,4.2131099999999995,9.282789999999999,2.89344,3.5737699999999997,3.64344
chr2:60540018-60540019,18.4057,3.5,2.3524599999999998,3.8975400000000002,4.09836,8.9959,2.95082,3.8032800000000004,3.7008199999999998
chr2:60562921-60562922,6.0368900000000005,1.4713100000000001,1.2582,3.39344,6.5,3.87295,2.7336099999999997,3.19672,0.311475
chr2:60562923-60562924,6.02869,1.4877,1.26639,3.4672099999999997,6.43443,3.88115,2.7172099999999997,3.18852,0.327869
chr2:60611474-60611475,19.7459,3.4754099999999997,0.0409836,4.44672,8.72541,6.43443,7.12705,8.389339999999999,1.81148
chr2:60611507-60611508,21.2459,3.5,0.311475,4.65574,8.75,6.18852,6.31557,8.032789999999999,2.2172099999999997
chr2:60611521-60611522,21.6721,3.4918,0.44262299999999993,4.68852,8.69262,6.01639,5.913930000000001,7.81148,2.40574
chr2:60611531-60611532,21.8033,3.4508199999999998,0.5983609999999999,4.60246,8.40574,5.65574,5.40574,7.4549199999999995,2.59836
chr2:60611532-60611533,21.7869,3.4467199999999996,0.606557,4.59016,8.37705,5.62705,5.37705,7.4303300000000005,2.60656
chr2:60611533-60611534,21.7705,3.44262,0.614754,4.57787,8.348360000000001,5.59836,5.34836,7.40574,2.61475
chr2:60611537-60611538,21.7049,3.4262300000000003,0.647541,4.52869,8.23361,5.48361,5.23361,7.30738,2.6475400000000002
chr2:60611544-60611545,21.5902,3.3975400000000002,0.704918,4.44262,8.032789999999999,5.28279,5.03279,7.13525,2.70492
chr2:60611545-60611546,21.5738,3.39344,0.7131149999999999,4.4303300000000005,8.0041,5.2541,5.0041,7.11066,2.71311
chr2:60611547-60611548,21.541,3.38525,0.729508,4.40574,7.94672,5.19672,4.94672,7.06148,2.72951
chr2:60643498-60643499,17.668,3.61885,0.0,2.25,3.64344,2.25,2.7377,4.64344,2.5
chr2:60643502-60643503,17.5533,3.63525,0.0,2.25,3.59426,2.25,2.77049,4.59426,2.5
chr2:60643503-60643504,17.5246,3.6393400000000002,0.0,2.25,3.5819699999999997,2.25,2.77869,4.58197,2.5
chr2:60643504-60643505,17.4959,3.64344,0.0,2.25,3.56967,2.25,2.78689,4.5696699999999995,2.5
chr2:60643508-60643509,17.3811,3.65984,0.0,2.25,3.52049,2.25,2.81967,4.520490000000001,2.5
chr2:60643510-60643511,17.3238,3.6680300000000003,0.0,2.25,3.4959,2.25,2.83607,4.4959,2.5
chr2:60643511-60643512,17.2951,3.67213,0.0,2.25,3.4836099999999997,2.25,2.84426,4.48361,2.5
chr2:60643549-60643550,14.4139,3.9959,0.0,2.37295,2.88115,1.88115,3.2459,3.88115,2.2541
chr2:60666802-60666803,336.148,31.4549,5.270490000000001,4.65574,33.9262,9.08197,10.0738,8.15574,4.15574
chr2:60666803-60666804,336.10699999999997,31.5369,5.27869,4.66803,33.9467,9.11475,10.0533,8.16803,4.16803
chr2:60666804-60666805,336.066,31.6189,5.2868900000000005,4.6803300000000005,33.9672,9.14754,10.0328,8.18033,4.1803300000000005
chr2:60666818-60666819,335.49199999999996,32.7664,5.40164,4.85246,34.2541,9.60656,9.7459,8.35246,4.35246
chr2:60666995-60666996,143.459,23.8689,3.43033,5.85656,28.6844,11.6762,4.2868900000000005,8.21311,5.60656
chr2:60666999-60667000,141.607,23.541,3.38115,5.87295,28.5205,11.7418,4.2541,8.2459,5.62295
chr2:60667000-60667001,141.143,23.459,3.36885,5.87705,28.4795,11.7582,4.2459,8.2541,5.62705
chr2:60667002-60667003,140.217,23.2951,3.34426,5.88525,28.3975,11.790999999999999,4.229509999999999,8.270489999999999,5.63525
chr2:60667004-60667005,139.291,23.1311,3.31967,5.89344,28.3156,11.8238,4.2131099999999995,8.28689,5.64344
chr2:60667008-60667009,137.439,22.8033,3.27049,5.90984,28.1516,11.8893,4.1803300000000005,8.31967,5.65984
chr2:60690674-60690675,12.3197,3.7172099999999997,0.7213109999999999,4.93443,7.18852,0.6106560000000001,8.090160000000001,3.4672099999999997,3.18852
chr2:60690675-60690676,12.2295,3.7377,0.733607,4.9303300000000005,7.13115,0.614754,8.139339999999999,3.4877,3.17623
chr2:60700931-60700932,31.9795,3.40164,4.05328,4.34836,4.90164,5.90164,6.200819999999999,8.151639999999999,3.5
chr2:60700935-60700936,31.3893,3.36885,3.9877,4.38115,4.86885,5.86885,6.18443,8.11885,3.5
chr2:60717751-60717752,48.7582,6.5,2.9877,4.2377,8.35656,7.4549199999999995,6.39344,9.85656,5.5
chr2:60717757-60717758,49.791000000000004,6.5,2.93852,4.18852,8.282789999999999,7.774589999999999,6.46721,9.782789999999999,5.5
chr2:60717765-60717766,51.168,6.5,2.87295,4.12295,8.18443,8.20082,6.56557,9.68443,5.5
chr2:60717780-60717781,53.8852,6.5450800000000005,2.61475,3.9549199999999995,7.86475,9.94672,6.88525,9.18443,5.59016
chr2:60717781-60717782,53.8975,6.549180000000001,2.6024599999999998,3.9508199999999998,7.852460000000001,10.0328,6.897539999999999,9.15574,5.59836
chr2:60718145-60718146,233.19299999999998,8.7459,4.78279,8.532789999999999,14.0,47.3893,13.3197,14.6762,18.8893
chr2:60718146-60718147,234.09400000000002,8.77459,4.80328,8.55328,14.0,47.4139,13.332,14.6926,18.9139
chr2:60718153-60718154,240.40599999999998,8.97541,4.94672,8.69672,14.0,47.5861,13.418,14.8074,19.0861
chr2:60722344-60722345,503.389,6.44262,12.5943,34.2541,64.3893,50.9631,37.959,28.2541,30.9016
chr2:60722346-60722347,508.02,6.41803,12.7418,34.4344,64.5205,51.3402,38.1557,28.4344,31.0738
chr2:60722356-60722357,531.1759999999999,6.2950800000000005,13.4795,35.3361,65.1762,53.2254,39.1393,29.3361,31.9344
chr2:60722364-60722365,549.701,6.19672,14.0697,36.0574,65.7008,54.7336,39.9262,30.0574,32.623000000000005
chr2:60722402-60722403,621.373,5.86475,15.5205,37.2295,64.8566,61.2664,42.041000000000004,33.5287,34.2705
chr2:60725556-60725557,986.832,6.10656,21.2951,18.4672,49.5451,55.291000000000004,13.7049,15.2705,26.0902
chr2:60725565-60725566,984.176,6.2541,21.1844,17.7295,49.4344,53.9631,13.8156,14.6066,25.8689
chr2:60725567-60725568,983.586,6.2868900000000005,21.1598,17.5656,49.4098,53.668,13.8402,14.459000000000001,25.8197
chr2:60725568-60725569,983.291,6.30328,21.1475,17.4836,49.3975,53.5205,13.8525,14.3852,25.7951
chr2:60725588-60725589,951.6389999999999,6.81148,19.9877,15.7213,49.6393,48.791000000000004,14.3115,13.1107,25.1107
chr2:60725623-60725624,887.283,7.38525,17.8443,14.1066,50.208999999999996,42.8648,14.918,12.3607,24.081999999999997
chr2:60726108-60726109,31.1762,4.3196699999999995,1.0,7.0696699999999995,16.082,1.61066,8.88115,6.6803300000000005,2.06967
chr2:60726131-60726132,27.4549,4.59836,1.0,7.1516399999999996,14.9508,1.29918,7.90574,6.30328,2.34836
chr2:60731435-60731436,131.189,32.623000000000005,1.5655700000000001,1.25,11.0533,5.05328,9.422130000000001,5.95902,4.19672
chr2:60731439-60731440,132.861,33.2787,1.58197,1.25,11.0041,5.0041,9.340160000000001,6.07377,4.2459
chr2:60731443-60731444,134.533,33.9344,1.59836,1.25,10.9549,4.9549199999999995,9.2582,6.18852,4.2950800000000005
chr2:60731450-60731451,137.459,35.082,1.62705,1.25,10.8689,4.86885,9.11475,6.38934,4.38115
chr2:60731451-60731452,137.877,35.2459,1.63115,1.25,10.8566,4.85656,9.09426,6.41803,4.39344
chr2:60731538-60731539,139.94299999999998,45.0943,1.92213,1.32787,9.610660000000001,2.5163900000000003,6.68852,8.639339999999999,6.15574
chr2:60731548-60731549,134.123,45.0123,1.88115,1.36885,9.40574,2.39344,6.52459,8.84426,6.2377
chr2:60733097-60733098,89.2172,6.29098,1.5,7.87705,9.55328,15.0861,7.80328,8.34426,6.479509999999999
chr2:60733105-60733106,94.9221,6.15984,1.5,8.270489999999999,9.782789999999999,15.6107,8.032789999999999,8.44262,6.5450800000000005
chr2:60733135-60733136,119.37299999999999,5.42213,1.36885,9.959019999999999,10.959000000000001,18.168,9.0123,8.68443,6.75
chr2:60733141-60733142,121.85700000000001,5.299180000000001,1.3196700000000001,10.1311,11.1311,18.5123,9.110660000000001,8.659839999999999,6.75
chr2:60733145-60733146,123.512,5.21721,1.2868899999999999,10.2459,11.2459,18.7418,9.17623,8.64344,6.75
chr2:60733147-60733148,124.34,5.17623,1.27049,10.3033,11.3033,18.8566,9.209019999999999,8.63525,6.75
chr2:60733174-60733175,134.94299999999998,4.60246,1.04918,11.0984,12.0779,20.4262,9.672130000000001,8.54508,6.68852
chr2:60733198-60733199,134.672,4.38115,1.0,11.3689,12.25,20.8689,9.86885,8.61885,6.39344
chr2:60743596-60743597,20.1844,4.086069999999999,0.889344,2.8606599999999998,8.83197,3.6680300000000003,9.75,4.47131,3.8893400000000002
chr2:60743598-60743599,20.3648,4.0368900000000005,0.8811479999999999,2.86885,8.85656,3.64344,9.75,4.4877,3.88115
chr2:60743599-60743600,20.4549,4.0123,0.877049,2.87295,8.86885,3.63115,9.75,4.4959,3.87705
chr2:60743600-60743601,20.5451,3.9877,0.872951,2.87705,8.88115,3.61885,9.75,4.5041,3.87295
chr2:60743608-60743609,21.2664,3.7909800000000002,0.8401639999999999,2.90984,8.979510000000001,3.52049,9.75,4.5696699999999995,3.84016
chr2:60743644-60743645,23.8648,2.7377,0.545082,3.40984,9.14754,2.63525,9.032789999999999,5.05738,3.44262
chr2:60743655-60743656,24.1352,2.5123,0.45491800000000004,3.59016,9.10246,2.36475,8.717210000000001,5.19262,3.30738
chr2:60743674-60743675,24.6639,2.08197,0.27868899999999996,3.90164,9.04508,1.8565599999999998,7.94672,5.46721,3.0327900000000003
chr2:60743690-60743691,25.0082,1.82787,0.163934,4.0,9.08607,1.57787,7.05328,5.67213,2.82787
chr2:60743693-60743694,25.0451,1.80328,0.15163900000000002,4.0,9.098360000000001,1.55328,6.91803,5.69672,2.80328
chr2:60757874-60757875,227.31099999999998,3.59836,1.0696700000000001,3.3524599999999998,38.0943,7.9549199999999995,10.2541,4.82787,4.5041
chr2:60757889-60757890,260.68,3.9918,1.5737700000000001,3.16803,40.3811,7.91803,11.6434,5.15984,4.41803
chr2:60757890-60757891,262.139,4.01639,1.60246,3.16393,40.4877,7.913930000000001,11.7131,5.1803300000000005,4.413930000000001
chr2:60757912-60757913,294.238,4.55738,2.2336099999999997,3.07377,42.832,7.82377,13.2459,5.63115,4.32377
chr2:60757942-60757943,331.434,5.84836,3.0327900000000003,3.09426,44.5615,7.467210000000001,15.5369,6.7541,4.15574
chr2:60757991-60757992,329.574,7.971310000000001,3.59016,3.52049,44.1598,6.27869,17.5205,8.540980000000001,4.09016
chr2:60763775-60763776,23.3279,6.55328,1.54098,2.53689,7.282789999999999,1.5082,4.58197,4.23361,2.72951
chr2:60763802-60763803,23.3443,7.58197,2.17623,3.04098,7.65574,1.09426,5.17623,3.7090199999999998,2.75
chr2:60763819-60763820,23.1352,8.139339999999999,2.5245900000000003,3.31967,7.86475,0.8852459999999999,5.52459,3.43033,2.75
chr2:60763826-60763827,23.3074,8.5123,2.7541,3.46311,8.03689,0.79918,5.78279,3.3155699999999997,2.75
chr2:60763829-60763830,23.3811,8.672130000000001,2.8524599999999998,3.5245900000000003,8.110660000000001,0.762295,5.89344,3.2663900000000003,2.75
chr2:60763848-60763849,24.0697,9.09426,3.10656,3.61885,8.35656,0.75,6.22541,3.25,2.75
chr2:60763918-60763919,33.4836,9.75,3.90164,3.9508199999999998,9.55328,1.35246,7.1516399999999996,3.25,2.54918
chr2:60763934-60763935,38.082,9.56557,3.9385199999999996,4.06148,9.81148,1.7459,7.12705,3.25,2.7459
chr2:60763982-60763983,47.8648,8.62705,3.53689,4.40984,9.94672,2.71311,6.5368900000000005,3.25,3.71311
chr2:60773332-60773333,12.5328,6.020490000000001,0.893443,3.8032800000000004,8.18033,1.94672,3.25,6.35656,2.34016
chr2:60773339-60773340,12.8197,5.7623,0.836066,3.8319699999999997,8.0082,1.91803,3.25,6.413930000000001,2.2541
chr2:60773376-60773377,14.5369,4.19672,0.532787,3.9549199999999995,7.15574,1.6803299999999999,3.22131,6.83197,1.6844299999999999
chr2:60777594-60777595,588.947,78.582,6.717210000000001,10.1598,105.447,9.79508,30.4098,7.647539999999999,14.1598
chr2:60777600-60777601,601.414,80.4016,6.88934,10.2582,107.414,9.7459,30.5082,7.62295,14.2582
chr2:60777604-60777605,609.725,81.6148,7.0041,10.3238,108.725,9.71311,30.5738,7.606560000000001,14.3238
chr2:60777655-60777656,682.93,96.2869,7.75,10.75,119.02,9.5,29.8197,7.5,14.0123
chr2:60778050-60778051,403.025,15.7336,0.9959020000000001,8.37295,86.0861,5.13525,28.5,3.88115,3.62705
chr2:60778135-60778136,404.074,12.0943,0.25,7.11885,78.5984,6.55328,25.581999999999997,6.39344,3.9467199999999996
chr2:60779039-60779040,213.303,3.65984,1.41393,8.83197,53.8443,7.4959,22.168000000000003,9.090160000000001,4.41803
chr2:60779040-60779041,212.893,3.68033,1.42213,8.83607,53.8115,7.5082,22.1639,9.06967,4.413930000000001
chr2:60779041-60779042,212.484,3.7008199999999998,1.4303299999999999,8.840160000000001,53.7787,7.52049,22.1598,9.04918,4.40984
chr2:60779043-60779044,211.66400000000002,3.7418,1.44672,8.848360000000001,53.7131,7.5450800000000005,22.1516,9.0082,4.40164
chr2:60779289-60779290,51.4344,8.098360000000001,4.33197,7.586069999999999,45.3566,6.336069999999999,14.5943,5.5,3.7418
chr2:60779295-60779296,49.6148,7.82787,4.35656,7.53689,44.9385,6.2868900000000005,14.3975,5.5,3.8893400000000002
chr2:60779310-60779311,45.0656,7.1516399999999996,4.41803,7.413930000000001,43.8934,6.163930000000001,13.9057,5.5,4.2582
chr2:60780722-60780723,282.836,12.5943,9.901639999999999,5.40164,76.4139,4.90574,24.1475,7.25,4.2623
chr2:60780726-60780727,303.59,12.627,10.6066,5.63115,77.6107,4.87295,24.459,7.57787,4.27869
chr2:60780755-60780756,392.17199999999997,12.4549,13.1557,6.6803300000000005,81.7787,5.0450800000000005,25.3852,8.827869999999999,4.39754
chr2:60780758-60780759,400.311,12.4303,13.377,6.778689999999999,82.1352,5.0696699999999995,25.459,8.93852,4.40984
chr2:60780767-60780768,424.73,12.3566,14.040999999999999,7.07377,83.2049,5.14344,25.6803,9.270489999999999,4.44672
chr2:60780770-60780771,434.209,12.290999999999999,14.2869,7.18852,83.5369,5.17623,25.7418,9.389339999999999,4.45902
chr2:60780781-60780782,476.082,11.7582,15.2951,7.69672,84.4549,5.34836,25.8525,9.848360000000001,4.5
chr2:60781330-60781331,257.377,8.520489999999999,8.04508,8.04508,35.5205,5.5450800000000005,11.2746,6.34016,4.9303300000000005
chr2:60781331-60781332,257.23,8.54508,8.04918,8.04918,35.5451,5.549180000000001,11.2541,6.34836,4.94672
chr2:60781453-60781454,245.24200000000002,12.6967,7.024589999999999,7.721310000000001,41.8689,4.913930000000001,11.8074,8.30738,8.19672
chr2:60781456-60781457,245.77,12.7582,6.93852,7.69672,42.0779,4.84016,11.8566,8.35656,8.2582
chr2:60782264-60782265,483.82,64.4057,7.528689999999999,6.86885,48.791000000000004,9.05328,34.3074,14.1189,10.9467
chr2:60782353-60782354,751.053,74.1639,9.889339999999999,9.19672,54.2541,12.1148,41.1967,16.168,11.2213
chr2:60782354-60782355,752.533,74.1393,9.89344,9.217210000000001,54.291000000000004,12.1475,41.2172,16.1803,11.2131
chr2:60782364-60782365,767.328,73.8934,9.93443,9.422130000000001,54.6598,12.4754,41.4221,16.3033,11.1311
chr2:60782365-60782366,768.807,73.8689,9.93852,9.44262,54.6967,12.5082,41.4426,16.3156,11.123
chr2:60782751-60782752,243.74200000000002,16.8811,5.5123,6.86885,31.581999999999997,7.21311,19.4016,11.8566,7.38115
chr2:60783489-60783490,12.9672,9.25,2.58607,6.0,12.6598,5.32377,8.2418,9.16393,3.82787
chr2:60783499-60783500,13.9508,9.25,2.5041,6.0,12.8648,5.61066,8.4877,9.2459,3.9918
chr2:60783500-60783501,14.0492,9.25,2.4959,6.0,12.8852,5.63934,8.5123,9.2541,4.0082
chr2:60783501-60783502,14.1475,9.25,2.4877,6.0,12.9057,5.66803,8.53689,9.2623,4.02459
chr2:60783551-60783552,17.7869,8.85656,2.5123,6.0,13.8934,7.28689,9.77459,9.2377,4.63115
chr2:60783552-60783553,17.8115,8.84426,2.52049,6.0,13.9057,7.31148,9.790980000000001,9.229510000000001,4.63525
chr2:60783580-60783581,18.5451,8.5,3.02049,5.9549199999999995,14.25,8.090160000000001,10.1598,8.729510000000001,4.65984
chr2:60783583-60783584,18.5574,8.5,3.09426,5.94262,14.25,8.11475,10.1352,8.65574,4.63525
chr2:60783588-60783589,18.5779,8.5,3.2172099999999997,5.92213,14.25,8.15574,10.0943,8.532789999999999,4.59426
chr2:60783591-60783592,18.5902,8.5,3.2909800000000002,5.90984,14.25,8.18033,10.0697,8.459019999999999,4.5696699999999995
chr2:60783597-60783598,18.6148,8.5,3.4385199999999996,5.88525,14.25,8.229510000000001,10.0205,8.31148,4.520490000000001
chr2:60784361-60784362,184.02900000000002,9.577869999999999,5.28279,8.610660000000001,52.7869,16.5943,19.6434,4.57787,5.42213
chr2:60784364-60784365,188.40599999999998,9.56557,5.35656,8.672130000000001,53.0574,16.6189,19.7787,4.56557,5.43443
chr2:60784411-60784412,260.46299999999997,9.5,6.43852,10.8934,57.9426,16.75,21.877,5.18852,5.32787
chr2:60784460-60784461,282.836,9.66803,6.2459,13.5984,59.1639,16.2459,23.1721,6.34016,4.7459
chr2:60784637-60784638,84.2787,10.6025,3.77869,12.7623,31.4221,12.5287,13.0574,7.028689999999999,5.82377
chr2:60784639-60784640,83.7541,10.5861,3.7541,12.6803,31.2746,12.5041,13.0082,7.0041,5.83197
chr2:60784641-60784642,83.2295,10.5697,3.72951,12.5984,31.127,12.4795,12.959000000000001,6.97951,5.84016
chr2:60784646-60784647,81.918,10.5287,3.6680300000000003,12.3934,30.7582,12.418,12.8361,6.91803,5.86066
chr2:60784647-60784648,81.6557,10.5205,3.65574,12.3525,30.6844,12.4057,12.8115,6.90574,5.86475
