0,dc40f17e2081-Hudep2_ATAC,d8c53a171a5d-Hudep2_D3_merged_CTCF.all,a95057f6ddf5-Hudep2_BCL11A,e14214331f97-Hudep2_D0_GATA1.all,cc2410e9fe9b-HUDEP2_LRF_CHIP,23219c20dab0-Hudep2_D3_merged_GATA1.all,1807765d87c9-Hudep2_D3_merged_KLF1.all,75b959ea16be-Hudep2_D3_merged_LDB1.all,7a1f325ee3b3-Hudep2_D3_merged_TAL1.all
chr2:58958748-58958749,252.047,3.7223800000000002,4.02072,21.7155,11.8992,9.506910000000001,8.65884,5.36878,3.11878
chr2:58958766-58958767,259.932,3.66851,3.75276,22.2652,12.0552,9.552489999999999,8.381219999999999,5.4627099999999995,3.20304
chr2:58958788-58958789,264.278,3.54696,3.38812,22.7514,12.116,9.552489999999999,7.98619,5.6146400000000005,3.32459
chr2:58985336-58985337,360.648,11.1989,20.3177,20.5373,24.9337,57.4862,15.1878,21.4641,26.9475
chr2:58989473-58989474,171.141,48.5359,2.78867,5.66022,14.1616,2.76381,12.3536,5.56354,5.86878
chr2:58989474-58989475,171.695,48.7017,2.80249,5.67403,14.1506,2.78315,12.3577,5.5925400000000005,5.8674
chr2:58989475-58989476,172.24900000000002,48.8674,2.8163,5.68785,14.1395,2.80249,12.3619,5.62155,5.86602
chr2:58989567-58989568,167.34099999999998,53.1271,4.06492,6.31768,14.029000000000002,4.14227,10.9061,7.84669,5.62155
chr2:58989576-58989577,161.66,52.2196,4.16436,6.30525,13.9544,4.1547,10.5704,7.97099,5.58425
chr2:58989579-58989580,159.767,51.9171,4.19751,6.3011,13.9296,4.1588400000000005,10.4586,8.01243,5.57182
chr2:59119304-59119305,28.0138,4.14365,3.44337,3.28177,6.60773,3.04006,2.03039,3.35635,3.15055
chr2:59119305-59119306,28.1215,4.1353599999999995,3.44613,3.29834,6.6105,3.04972,2.02762,3.33978,3.15331
chr2:59119309-59119310,28.5525,4.1022099999999995,3.45718,3.36464,6.62155,3.0884,2.01657,3.2734799999999997,3.16436
chr2:59119310-59119311,28.6271,4.09392,3.45718,3.3826,6.62431,3.09807,2.01657,3.25691,3.1616
chr2:59119311-59119312,28.7017,4.08564,3.45718,3.40055,6.62707,3.10773,2.01657,3.2403299999999997,3.15884
chr2:59128039-59128040,6.72928,2.13674,1.93232,2.44751,5.3853599999999995,2.2845299999999997,4.82873,5.37707,0.969613
chr2:59128041-59128042,6.73757,2.1381200000000002,1.93232,2.4337,5.3632599999999995,2.29834,4.780390000000001,5.34807,0.953039
chr2:59128074-59128075,6.81215,2.07597,1.9779,2.2058,5.17265,2.43923,3.91851,4.71823,0.837017
chr2:59128075-59128076,6.81215,2.07182,1.97928,2.1989,5.1698900000000005,2.44199,3.89088,4.69613,0.834254
chr2:59252460-59252461,77.7127,66.6948,1.49448,5.03453,11.924000000000001,2.67265,6.4088400000000005,7.29006,3.68508
chr2:59252462-59252463,78.4669,66.8246,1.48343,5.0179599999999995,11.970999999999998,2.67541,6.45028,7.23757,3.69337
chr2:59261405-59261406,31.0166,3.7279,2.97238,9.861880000000001,6.41713,27.9144,9.42403,13.739,11.1754
chr2:59261407-59261408,31.4033,3.77486,3.0221,9.897789999999999,6.3977900000000005,28.0138,9.432319999999999,13.8163,11.2859
chr2:59261409-59261410,31.7901,3.8218199999999998,3.07182,9.9337,6.37845,28.1133,9.440610000000001,13.8936,11.3964
chr2:59262119-59262120,250.77900000000002,7.35635,29.7942,11.9627,15.1547,21.5235,16.8536,14.0028,10.0166
chr2:59262121-59262122,252.18200000000002,7.4337,29.8964,11.9738,15.1989,21.587,16.9779,14.0608,10.0028
chr2:59262181-59262182,269.065,9.410219999999999,29.3688,11.7831,16.1243,22.4351,19.6754,14.8481,10.0235
chr2:59262182-59262183,268.96299999999997,9.43923,29.3066,11.7721,16.1354,22.4378,19.7086,14.8481,10.0304
chr2:59262183-59262184,268.86,9.46823,29.2445,11.761,16.1464,22.4406,19.7417,14.8481,10.0373
chr2:59262200-59262201,263.435,9.8232,27.884,11.517999999999999,16.3066,22.2804,20.1257,14.6961,10.0718
chr2:59311575-59311576,346.026,7.50829,1.87017,52.5787,27.0746,49.6146,38.8867,18.2555,23.5
chr2:59311583-59311584,366.51199999999994,7.48619,1.9696099999999999,53.8052,27.4282,51.7583,39.7818,18.7307,24.1851
chr2:59311584-59311585,369.07300000000004,7.48343,1.9820400000000002,53.9586,27.4724,52.0262,39.8936,18.7901,24.2707
chr2:59311639-59311640,513.689,6.87983,3.15884,61.6699,29.1699,65.25,45.63399999999999,22.6036,27.7624
chr2:59311654-59311655,546.104,6.65193,3.62983,63.2845,29.3909,67.9337,46.7472,23.7887,28.441999999999997
chr2:59311655-59311656,548.224,6.63674,3.6616,63.3895,29.4047,68.1077,46.8191,23.8674,28.4862
chr2:59311661-59311662,559.82,6.5372900000000005,3.8605,63.9807,29.4627,69.1243,47.2417,24.3619,28.7541
chr2:59311684-59311685,595.655,6.0925400000000005,4.68646,65.9503,29.4945,72.8094,48.7983,26.4268,29.8025
chr2:59311685-59311686,597.2130000000001,6.0732,4.72238,66.0359,29.4959,72.9696,48.86600000000001,26.5166,29.8481
chr2:59311691-59311692,605.594,5.958559999999999,4.9309400000000005,66.5069,29.4917,73.8467,49.2376,27.0373,30.0967
chr2:59311693-59311694,606.776,5.92265,4.98895,66.5925,29.4696,73.9986,49.3039,27.1809,30.1381
chr2:59311695-59311696,607.9590000000001,5.8867400000000005,5.0469599999999994,66.6782,29.4475,74.1506,49.3702,27.3246,30.1796
chr2:59324276-59324277,23.4309,4.7458599999999995,0.871547,4.24862,10.297,9.339780000000001,4.94475,5.9295599999999995,7.15884
chr2:59324277-59324278,23.4227,4.7320400000000005,0.870166,4.2651900000000005,10.279000000000002,9.33287,4.97928,5.93508,7.1616
chr2:59324279-59324280,23.4061,4.70442,0.867403,4.2983400000000005,10.2431,9.31906,5.0483400000000005,5.94613,7.16713
chr2:59324280-59324281,23.3978,4.6906099999999995,0.866022,4.31492,10.2251,9.31215,5.08287,5.9516599999999995,7.16989
chr2:59324281-59324282,23.3895,4.6768,0.864641,4.3314900000000005,10.2072,9.30525,5.1174,5.95718,7.17265
chr2:59324283-59324284,23.3729,4.64917,0.861878,4.3646400000000005,10.1713,9.29144,5.18646,5.96823,7.17818
chr2:59324307-59324308,23.1036,4.3646400000000005,0.922652,4.71547,9.787289999999999,9.102210000000001,5.85083,6.17127,7.29144
chr2:59324308-59324309,23.0912,4.3535900000000005,0.926796,4.72928,9.7721,9.093919999999999,5.8756900000000005,6.1809400000000005,7.29696
chr2:59404045-59404046,94.6671,40.6519,3.13122,0.94337,10.7113,3.28729,3.01934,7.40746,3.94475
chr2:59404052-59404053,97.5193,41.0387,3.12155,1.01105,10.5566,3.3163,3.0096700000000003,7.39779,4.0511
chr2:59404092-59404093,107.381,41.471000000000004,3.1118799999999998,1.57735,9.734810000000001,3.43646,2.95166,7.11188,4.82735
chr2:59404094-59404095,107.412,41.3881,3.1118799999999998,1.60497,9.70994,3.44199,2.94613,7.09254,4.85497
chr2:59404101-59404102,107.51799999999999,41.0981,3.1118799999999998,1.70166,9.62293,3.4613300000000002,2.9268,7.02486,4.9516599999999995
chr2:59404103-59404104,107.54799999999999,41.0152,3.1118799999999998,1.72928,9.59807,3.46685,2.9212700000000003,7.00552,4.97928
chr2:59409544-59409545,81.3356,40.4779,3.05249,7.0732,9.3674,0.915746,3.88536,5.5953,4.5069099999999995
chr2:59409579-59409580,94.7472,44.2831,2.94199,6.80387,10.0235,1.06768,4.17541,4.85635,5.508290000000001
chr2:59529104-59529105,100.36,20.4517,0.868785,4.0511,15.3964,2.25691,3.59254,3.79696,5.40055
chr2:59529130-59529131,105.059,21.6657,0.890884,4.10773,15.8343,2.48619,3.93785,4.57459,5.6795599999999995
chr2:59529139-59529140,106.39,22.0884,0.903315,4.12017,15.9834,2.56077,4.06215,4.8605,5.76657
chr2:59529176-59529177,101.01100000000001,22.9157,0.977901,3.95166,16.1699,2.59807,4.502759999999999,5.986190000000001,5.80525
chr2:59529183-59529184,99.1354,23.0318,0.997238,3.90331,16.2182,2.5884,4.5704400000000005,6.1989,5.79558
chr2:59802547-59802548,5.0290099999999995,2.26519,2.16575,1.99033,3.69061,3.49033,2.62431,4.53867,0.164365
chr2:59812259-59812260,25.5843,13.5511,1.20442,3.24309,7.10497,0.723757,1.85221,4.0690599999999995,1.16436
chr2:59812263-59812264,26.0262,13.7169,1.13812,3.26519,7.16575,0.729282,1.84116,4.05249,1.19751
chr2:60386867-60386868,7.68508,3.48757,1.35083,0.843923,4.1989,4.541440000000001,2.22376,6.33564,2.57735
chr2:60386874-60386875,7.53039,3.41022,1.3411600000000001,0.776243,4.23757,4.56077,2.22376,6.39365,2.5096700000000003
chr2:60386884-60386885,7.30939,3.2997199999999998,1.32735,0.679558,4.29282,4.5884,2.22376,6.47652,2.41298
chr2:60386955-60386956,5.3163,2.9102200000000003,1.25,0.214088,5.37293,3.77486,2.3826,6.1146400000000005,1.57735
chr2:60386957-60386958,5.263809999999999,2.90746,1.25,0.205801,5.4116,3.7444800000000003,2.38536,6.08702,1.55525
chr2:60386961-60386962,5.1616,2.90746,1.25552,0.19198900000000002,5.497240000000001,3.68646,2.3881200000000002,6.00967,1.51657
chr2:60386971-60386972,4.91298,2.9212700000000003,1.28315,0.164365,5.7320400000000005,3.54834,2.3881200000000002,5.76105,1.4337
chr2:60386983-60386984,4.6146400000000005,2.93785,1.3163,0.131215,6.013809999999999,3.3826,2.3881200000000002,5.4627099999999995,1.33425
chr2:60539944-60539945,13.6229,3.0442,1.43923,4.2279,4.2127099999999995,9.042819999999999,2.4060799999999998,2.92265,2.95994
chr2:60539948-60539949,13.8826,3.07182,1.48343,4.22238,4.21823,9.059389999999999,2.4337,2.95028,2.9986200000000003
chr2:60539962-60539963,14.75,3.1560799999999998,1.6422700000000001,4.19475,4.23343,9.08425,2.53039,3.05939,3.12569
chr2:60539992-60539993,16.2196,3.23066,2.00691,4.06492,4.225140000000001,8.86326,2.73204,3.39641,3.32459
chr2:60539994-60539995,16.2583,3.2279,2.0234799999999997,4.0511,4.21685,8.83564,2.7403299999999997,3.42403,3.33011
chr2:60540002-60540003,16.413,3.21685,2.0897799999999997,3.99586,4.1837,8.72514,2.7734799999999997,3.53453,3.35221
chr2:60540003-60540004,16.4323,3.2154700000000003,2.09807,3.98895,4.1795599999999995,8.71133,2.77762,3.54834,3.35497
chr2:60540004-60540005,16.4517,3.21409,2.10635,3.98204,4.17541,8.697510000000001,2.78177,3.56215,3.35773
chr2:60540018-60540019,16.4613,3.1450299999999998,2.23481,3.8605,4.0925400000000005,8.441989999999999,2.8397799999999997,3.76796,3.38398
chr2:60562921-60562922,6.2900599999999995,1.49033,1.45718,3.47514,7.07873,3.45442,2.5884,2.93094,0.7209939999999999
chr2:60562923-60562924,6.2983400000000005,1.49586,1.45166,3.5165699999999998,7.06215,3.47099,2.57735,2.9337,0.7320439999999999
chr2:60611474-60611475,18.511,3.47652,0.243094,4.2099400000000005,8.447510000000001,6.0179599999999995,6.4116,7.90193,2.1049700000000002
chr2:60611507-60611508,20.0428,3.38812,0.40331500000000003,4.29972,8.24033,5.719609999999999,5.9737599999999995,7.60497,2.28867
chr2:60611521-60611522,20.0677,3.37155,0.5138119999999999,4.252759999999999,8.008289999999999,5.49862,5.62293,7.32044,2.41851
chr2:60611531-60611532,20.0401,3.35773,0.596685,4.21133,7.82873,5.33287,5.3605,7.09945,2.51519
chr2:60611532-60611533,20.0373,3.35635,0.6049720000000001,4.20718,7.81077,5.3163,5.33425,7.07735,2.52486
chr2:60611533-60611534,20.0345,3.35497,0.61326,4.2030400000000006,7.79282,5.29972,5.3080099999999995,7.05525,2.5345299999999997
chr2:60611537-60611538,20.0235,3.34945,0.646409,4.18646,7.72099,5.23343,5.2030400000000006,6.96685,2.5732
chr2:60611544-60611545,19.9102,3.33425,0.7044199999999999,4.14088,7.58978,5.11188,5.019340000000001,6.8011,2.64088
chr2:60611545-60611546,19.884,3.33149,0.712707,4.1326,7.57044,5.09392,4.9930900000000005,6.77624,2.65055
chr2:60611547-60611548,19.8315,3.32597,0.729282,4.11602,7.53177,5.0580099999999995,4.9406099999999995,6.72652,2.66989
chr2:60643498-60643499,15.9199,3.7886699999999998,0.0,2.3618799999999998,3.75967,2.14641,2.7375700000000003,4.58564,2.21823
chr2:60643502-60643503,15.8425,3.7997199999999998,0.0,2.3618799999999998,3.6989,2.12431,2.7707200000000003,4.541440000000001,2.22376
chr2:60643503-60643504,15.8232,3.80249,0.0,2.3618799999999998,3.6837,2.11878,2.77901,4.530390000000001,2.22514
chr2:60643504-60643505,15.8039,3.80525,0.0,2.3618799999999998,3.66851,2.11326,2.78729,4.519340000000001,2.2265200000000003
chr2:60643508-60643509,15.7265,3.8163,0.0,2.3618799999999998,3.60773,2.09116,2.82044,4.475140000000001,2.23204
chr2:60643510-60643511,15.6575,3.82459,0.00276243,2.36326,3.5732,2.0787299999999997,2.83425,4.4489,2.23343
chr2:60643511-60643512,15.6077,3.83011,0.00552486,2.36464,3.55387,2.07182,2.8397799999999997,4.4337,2.23343
chr2:60643549-60643550,13.5691,4.05249,0.110497,2.42956,2.88122,1.82182,3.02486,3.88122,2.19613
chr2:60666802-60666803,308.815,29.9613,5.10635,4.4848099999999995,32.9903,8.719610000000001,9.85635,7.91851,3.86602
chr2:60666803-60666804,308.827,30.0276,5.11602,4.4958599999999995,32.9945,8.741710000000001,9.8384,7.92541,3.87431
chr2:60666804-60666805,308.84,30.0939,5.1256900000000005,4.5069099999999995,32.9986,8.763810000000001,9.82044,7.93232,3.8826
chr2:60666818-60666819,305.744,30.8605,5.21133,4.67403,32.9572,9.0732,9.44475,8.029010000000001,4.01105
chr2:60666995-60666996,148.72799999999998,24.0594,3.44337,5.90608,27.9903,11.5262,4.66022,8.54834,5.3204400000000005
chr2:60666999-60667000,146.12,23.761,3.3826,5.92818,27.8467,11.575999999999999,4.64365,8.581489999999999,5.3425400000000005
chr2:60667000-60667001,145.468,23.6865,3.3674,5.9337,27.8108,11.5884,4.6395,8.589780000000001,5.34807
chr2:60667002-60667003,144.164,23.5373,3.33702,5.94475,27.739,11.6133,4.63122,8.60635,5.35912
chr2:60667004-60667005,142.86,23.3881,3.30663,5.9558,27.6671,11.6381,4.62293,8.62293,5.37017
chr2:60667008-60667009,140.253,23.0898,3.24586,5.9779,27.5235,11.6878,4.60635,8.656080000000001,5.39227
chr2:60690674-60690675,11.2155,3.5276199999999998,0.783149,4.64365,6.81492,1.10359,7.65055,3.27624,2.87431
chr2:60690675-60690676,11.1616,3.53453,0.792818,4.64227,6.79006,1.10083,7.67818,3.28591,2.86878
chr2:60700931-60700932,30.105,3.14641,4.1035900000000005,4.024859999999999,4.92818,5.59945,6.1022099999999995,7.93508,3.71823
chr2:60700935-60700936,29.5359,3.13536,4.04282,4.06354,4.88398,5.58287,6.0801099999999995,7.91851,3.70166
chr2:60717751-60717752,44.9903,6.77348,2.92956,4.241709999999999,8.140880000000001,7.97376,6.39365,9.19337,5.6698900000000005
chr2:60717757-60717758,45.9434,6.74862,2.87155,4.208559999999999,8.09945,8.35497,6.46823,9.15193,5.67818
chr2:60717765-60717766,46.9903,6.74033,2.80249,4.17265,8.07735,9.06215,6.59254,9.0221,5.72238
chr2:60717780-60717781,48.8135,6.74033,2.67818,4.1105,8.05663,10.5124,6.84116,8.73204,5.82597
chr2:60717781-60717782,48.9351,6.74033,2.66989,4.10635,8.05525,10.6091,6.85773,8.712710000000001,5.83287
chr2:60718145-60718146,215.235,8.45856,4.6574599999999995,8.494480000000001,13.1547,44.8149,12.9959,14.1533,17.7569
chr2:60718146-60718147,216.062,8.476519999999999,4.6809400000000005,8.51105,13.1561,44.8273,13.0055,14.1616,17.7845
chr2:60718153-60718154,221.854,8.602210000000001,4.8453,8.62707,13.1657,44.9144,13.0732,14.2196,17.9779
chr2:60722344-60722345,491.93199999999996,6.1588400000000005,11.9434,32.5801,62.1727,49.7942,36.2238,28.0373,29.9144
chr2:60722346-60722347,495.60400000000004,6.15608,12.0428,32.7182,62.2555,50.1285,36.4006,28.1948,30.0387
chr2:60722356-60722357,513.96,6.14227,12.5401,33.4088,62.6699,51.7997,37.2845,28.982,30.6602
chr2:60722364-60722365,527.409,6.1174,12.8826,33.8715,62.7804,53.0331,37.8812,29.5497,31.0262
chr2:60722402-60722403,579.3480000000001,5.91022,14.087,35.3163,62.2113,57.7845,39.8039,31.7376,32.0262
chr2:60725556-60725557,948.9830000000001,6.43646,20.2693,19.1575,49.5939,55.0566,14.2873,16.1091,26.1064
chr2:60725565-60725566,941.3960000000001,6.49862,19.9917,18.4323,49.6312,53.4738,14.2914,15.5829,25.75
chr2:60725567-60725568,939.0039999999999,6.51243,19.9144,18.261,49.6312,53.0953,14.2942,15.4641,25.6533
chr2:60725568-60725569,937.808,6.519340000000001,19.8757,18.1754,49.6312,52.9061,14.2956,15.4047,25.605
chr2:60725588-60725589,913.885,6.65746,19.1022,16.4627,49.6312,49.1215,14.3232,14.2169,24.6381
chr2:60725623-60725624,841.211,6.9779,17.1727,14.2873,48.9061,43.4876,14.7169,12.9392,22.8646
chr2:60726108-60726109,35.2721,4.4088400000000005,0.955801,6.84392,16.9986,1.9917099999999999,8.83425,6.6326,2.33564
chr2:60726131-60726132,30.9351,4.5663,1.01796,6.96685,16.2597,1.85912,8.04696,6.28453,2.30525
chr2:60731435-60731436,121.656,31.6312,1.48204,1.35359,11.105,4.6698900000000005,9.12017,5.88122,4.44613
chr2:60731439-60731440,123.805,32.3605,1.50967,1.32597,11.105,4.6256900000000005,9.081489999999999,6.008290000000001,4.4737599999999995
chr2:60731443-60731444,125.486,32.9655,1.53315,1.31492,11.0677,4.5732,9.01796,6.1105,4.5179599999999995
chr2:60731450-60731451,128.155,33.9517,1.57182,1.30525,10.9807,4.47652,8.89227,6.274859999999999,4.60497
chr2:60731451-60731452,128.536,34.0925,1.57735,1.30387,10.9682,4.4627099999999995,8.874310000000001,6.2983400000000005,4.6174
chr2:60731538-60731539,126.725,42.3715,1.77624,1.3190600000000001,9.5663,2.85359,6.88812,8.529010000000001,5.730659999999999
chr2:60731548-60731549,122.26899999999999,42.3854,1.76519,1.3190600000000001,9.447510000000001,2.67956,6.69475,8.68646,5.7942
chr2:60733097-60733098,86.1975,6.06077,1.39503,7.85083,9.84945,15.5732,7.76381,8.19337,6.31492
chr2:60733105-60733106,91.0041,5.95028,1.37293,8.14917,10.0262,15.970999999999998,7.94061,8.23757,6.37017
chr2:60733135-60733136,108.023,5.5,1.29006,9.30387,10.6892,17.4986,8.6395,8.43923,6.469609999999999
chr2:60733141-60733142,111.175,5.41022,1.27348,9.52486,10.8191,17.797,8.773480000000001,8.4779,6.4820400000000005
chr2:60733145-60733146,112.54,5.35497,1.26243,9.63536,10.8964,17.9682,8.839780000000001,8.494480000000001,6.47652
chr2:60733147-60733148,113.22200000000001,5.32735,1.25691,9.690610000000001,10.9351,18.0539,8.87293,8.50276,6.4737599999999995
chr2:60733174-60733175,120.113,4.9958599999999995,1.18232,10.2914,11.4157,19.0856,9.21685,8.6768,6.39503
chr2:60733198-60733199,122.666,4.774859999999999,1.11602,10.5898,11.7362,19.7376,9.37155,8.84254,6.27348
chr2:60743596-60743597,19.5456,4.13812,0.8991709999999999,3.01381,8.62707,3.39365,8.906080000000001,4.5221,3.66575
chr2:60743598-60743599,19.6754,4.0911599999999995,0.885359,3.03039,8.640880000000001,3.36602,8.90884,4.541440000000001,3.65746
chr2:60743599-60743600,19.7403,4.06768,0.878453,3.03867,8.647789999999999,3.35221,8.910219999999999,4.5511,3.65331
chr2:60743600-60743601,19.8052,4.0442,0.871547,3.04696,8.6547,3.3384,8.9116,4.56077,3.64917
chr2:60743608-60743609,20.3246,3.85635,0.816298,3.11326,8.70994,3.2279,8.92265,4.63812,3.61602
chr2:60743644-60743645,22.7017,2.94751,0.5303869999999999,3.40608,8.99033,2.6395,8.396410000000001,5.07182,3.36464
chr2:60743655-60743656,23.1727,2.75,0.469613,3.48204,9.035910000000001,2.47238,8.12293,5.17818,3.2734799999999997
chr2:60743674-60743675,23.9655,2.3881200000000002,0.364641,3.59254,9.1768,2.22514,7.56768,5.3826,3.15746
chr2:60743690-60743691,24.6285,2.0787299999999997,0.27624299999999996,3.68094,9.309389999999999,2.02624,7.08149,5.5593900000000005,3.06906
chr2:60743693-60743694,24.6616,2.0455799999999997,0.263812,3.69337,9.321819999999999,2.0013799999999997,6.99033,5.58425,3.0566299999999997
chr2:60757874-60757875,216.972,4.17818,1.48343,3.79144,37.5041,7.62431,10.5732,5.29558,4.480659999999999
chr2:60757889-60757890,242.352,4.46823,1.69061,3.54282,39.0373,7.68646,11.5884,5.56492,4.4185099999999995
chr2:60757890-60757891,244.044,4.48757,1.70442,3.52624,39.1395,7.69061,11.6561,5.58287,4.41436
chr2:60757912-60757913,271.66200000000003,5.0069099999999995,2.10359,3.38674,40.7155,7.5663,12.9448,6.03315,4.32735
chr2:60757942-60757943,300.123,5.99862,2.67541,3.31768,42.7514,7.10773,14.7707,6.85912,4.247240000000001
chr2:60757991-60757992,300.04400000000004,7.72376,3.2776199999999998,3.78729,43.5649,6.208559999999999,16.4475,8.359119999999999,4.225140000000001
chr2:60763775-60763776,21.9213,6.58702,1.62155,2.57597,7.3895,1.60635,4.8646400000000005,4.34807,2.57735
chr2:60763802-60763803,23.0069,7.45718,2.1105,2.91575,7.70856,1.32459,5.274859999999999,3.94613,2.69751
chr2:60763819-60763820,24.1133,7.9268,2.41989,3.1174,7.95166,1.20166,5.56077,3.75829,2.70718
chr2:60763826-60763827,24.732,8.12017,2.55525,3.2044200000000003,8.067680000000001,1.16298,5.68646,3.68094,2.70718
chr2:60763829-60763830,24.9972,8.20304,2.61326,3.24171,8.1174,1.14641,5.74033,3.64779,2.70718
chr2:60763848-60763849,26.489,8.65055,2.93646,3.44475,8.410219999999999,1.08564,6.0593900000000005,3.48204,2.69613
chr2:60763918-60763919,35.0069,9.26657,3.57873,3.98895,9.330110000000001,1.57735,6.71685,3.25,2.97514
chr2:60763934-60763935,37.8135,9.156080000000001,3.57873,4.12155,9.484810000000001,1.82044,6.71685,3.25,3.12983
chr2:60763982-60763983,45.8702,8.375689999999999,3.30939,4.65193,9.743089999999999,2.58149,6.35773,3.1547,3.53039
chr2:60773332-60773333,11.9986,6.22652,1.04972,3.63674,8.49724,1.87293,3.30939,6.4185099999999995,2.1616
chr2:60773339-60773340,12.395,5.9268,0.991713,3.67541,8.410219999999999,1.83425,3.28039,6.4958599999999995,2.07459
chr2:60773376-60773377,14.0401,4.56768,0.781768,3.75691,7.87431,1.5801100000000001,3.1768,6.99862,1.64088
chr2:60777594-60777595,568.054,77.2735,6.12293,9.8384,101.568,9.447510000000001,29.6381,7.69613,13.3425
chr2:60777600-60777601,577.866,78.8729,6.2721,9.92127,103.068,9.472380000000001,29.663,7.67956,13.4171
chr2:60777604-60777605,584.4069999999999,79.9392,6.37155,9.976519999999999,104.068,9.48895,29.6796,7.66851,13.4669
chr2:60777655-60777656,635.638,91.3232,6.96685,10.5566,113.70299999999999,9.279010000000001,29.1105,7.67541,13.3218
chr2:60778050-60778051,401.478,16.0649,0.995856,8.31354,85.7072,5.24448,27.6602,4.60497,3.68094
chr2:60778135-60778136,378.525,12.0401,0.451657,7.27901,77.3895,6.06077,25.1713,6.1132599999999995,4.2016599999999995
chr2:60779039-60779040,202.912,4.035909999999999,1.57182,8.70994,52.3715,7.30939,21.3867,8.77624,4.3756900000000005
chr2:60779040-60779041,202.753,4.05663,1.57597,8.707180000000001,52.3674,7.31906,21.3978,8.76934,4.37155
chr2:60779041-60779042,202.468,4.07873,1.58564,8.707180000000001,52.3453,7.32182,21.3978,8.756910000000001,4.36602
chr2:60779043-60779044,201.899,4.12293,1.60497,8.707180000000001,52.3011,7.32735,21.3978,8.73204,4.35497
chr2:60779289-60779290,53.8564,7.60497,4.21823,7.36878,44.1906,6.14088,14.5511,5.6809400000000005,4.1616
chr2:60779295-60779296,52.4517,7.39503,4.24448,7.31354,43.8978,6.07597,14.3743,5.67403,4.26105
chr2:60779310-60779311,49.5912,6.84945,4.31215,7.18785,43.1326,5.9088400000000005,13.9558,5.6547,4.51243
chr2:60780722-60780723,293.316,11.7472,9.50276,5.60497,74.6146,5.43508,23.5483,7.11188,4.3867400000000005
chr2:60780726-60780727,303.88,11.7638,9.8453,5.72652,75.2445,5.41298,23.6809,7.2721,4.38122
chr2:60780755-60780756,373.856,11.6561,12.0594,6.524859999999999,78.837,5.33564,24.4765,8.28867,4.3826
chr2:60780758-60780759,380.457,11.6229,12.2624,6.59945,79.1146,5.33564,24.5428,8.37983,4.3867400000000005
chr2:60780767-60780768,398.691,11.3798,12.7279,6.81215,79.605,5.30249,24.5318,8.587019999999999,4.37707
chr2:60780770-60780771,404.70300000000003,11.2928,12.8771,6.8826,79.7541,5.2900599999999995,24.5193,8.653310000000001,4.37293
chr2:60780781-60780782,426.749,10.9738,13.424000000000001,7.14088,80.3011,5.24448,24.4738,8.896410000000001,4.35773
chr2:60781330-60781331,249.747,8.87845,7.72376,7.61326,37.0,5.280390000000001,12.1616,6.2721,4.86188
chr2:60781331-60781332,249.82299999999998,8.90055,7.73757,7.62431,36.9945,5.29282,12.1326,6.28867,4.88398
chr2:60781453-60781454,250.49400000000003,12.3108,7.08149,7.73066,41.3273,4.66713,11.808,8.308010000000001,7.4268
chr2:60781456-60781457,250.731,12.3771,7.0442,7.71409,41.4558,4.62155,11.8577,8.35773,7.45166
chr2:60782264-60782265,507.309,62.7265,7.1989,7.20856,49.7528,9.30663,34.3798,14.4807,11.4227
chr2:60782353-60782354,693.4060000000001,69.5787,9.45166,9.26796,52.4296,11.6202,39.0235,15.7113,10.9655
chr2:60782354-60782355,694.541,69.5387,9.45856,9.292819999999999,52.4406,11.6395,39.0304,15.720999999999998,10.9641
chr2:60782364-60782365,702.801,68.7307,9.479280000000001,9.53453,52.3577,11.8191,38.9061,15.7486,10.9365
chr2:60782365-60782366,703.318,68.6091,9.476519999999999,9.558010000000001,52.3301,11.8356,38.8743,15.7445,10.9323
chr2:60782751-60782752,243.37400000000002,16.3135,5.11878,6.70304,32.7666,7.00552,19.0442,11.470999999999998,7.48066
chr2:60783489-60783490,13.6934,8.90884,2.89641,6.0732,12.8577,5.62983,8.0884,8.7058,3.84392
chr2:60783499-60783500,14.145,8.91436,2.8384,6.05663,12.9807,5.8384,8.32044,8.79834,3.9392300000000002
chr2:60783500-60783501,14.1906,8.91436,2.83287,6.05525,12.9931,5.85912,8.343919999999999,8.80663,3.9489
chr2:60783501-60783502,14.2362,8.91436,2.82735,6.05387,13.0055,5.87983,8.3674,8.814919999999999,3.95856
chr2:60783551-60783552,16.5276,8.868780000000001,2.95994,5.9419900000000005,13.6119,7.00138,9.31906,8.79006,4.29558
chr2:60783552-60783553,16.5704,8.86464,2.96823,5.9406099999999995,13.6229,7.0221,9.330110000000001,8.78177,4.29972
chr2:60783580-60783581,17.7113,8.80663,3.1712700000000003,5.84392,13.9033,7.5732,9.43646,8.4337,4.29972
chr2:60783583-60783584,17.8315,8.802489999999999,3.19199,5.8314900000000005,13.9323,7.63122,9.440610000000001,8.39227,4.29558
chr2:60783588-60783589,18.0318,8.795580000000001,3.2265200000000003,5.81077,13.9807,7.7279,9.447510000000001,8.3232,4.28867
chr2:60783591-60783592,18.1188,8.79144,3.25,5.7983400000000005,14.0028,7.77624,9.44337,8.279010000000001,4.2790099999999995
chr2:60783597-60783598,18.1602,8.78315,3.30801,5.77348,14.0193,7.83425,9.40193,8.17956,4.23757
